window_id,session_id,driver,stint_number,compound,lap,timestamp_start,timestamp_end,group_id,target_tdi,target_future_delta,mean_speed,speed_std,mean_throttle,mean_brake,track_temperature,air_temperature,humidity,rainfall,tyre_life,compound_code,residual_mean,residual_std,residual_abs_mean,residual_min,residual_max,residual_slope,residual_persistence,expected_acceleration_mean,expected_acceleration_std,actual_acceleration_mean,non_tyre_explanation_score,tyre_evidence_quality,drs_ratio,braking_ratio,transient_ratio,prior_tdi_baseline,baseline_tdi,baseline_tdi_trend_slope
W_00974,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5587.809,5589.536,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,18.16,-0.8,52.4255,3.7154,91.7226,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-6.6676,3.7757,6.7791,-12.846,0.4231,0.28,0.8667,12.5392,0.5623,5.8716,0.1962,0.8038,0.0,0.0,0.0,18.54,18.16,-0.0698
W_00975,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5588.496,5590.288,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,16.56,-1.64,56.6618,3.7841,99.384,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-6.0985,3.5011,6.21,-12.846,0.4231,-0.0022,0.8667,12.2929,0.5691,6.1943,0.2423,0.7577,0.0,0.0,0.0,22.81,16.56,-0.5531
W_00976,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5589.168,5590.828,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,16.44,-1.92,60.6017,2.9381,99.96,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-5.4556,2.3667,5.567,-7.178,0.4231,-0.3076,0.8667,11.5211,0.7851,6.0656,0.2502,0.7498,0.0,0.0,0.0,22.37,16.44,-0.3274
W_00977,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5589.808,5591.549,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,17.36,-1.18,63.4109,2.0569,79.9833,13.3333,43.6,29.7,43.0,0.0,8.0,1.0,-3.5795,6.3185,6.7328,-7.178,16.006,0.9398,1.0,5.7667,10.4361,2.1872,0.2577,0.7423,0.0,0.1333,0.0,18.14,17.36,0.0209
W_00978,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5590.336,5592.296,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.92,4.31,61.9379,4.7517,46.65,46.6667,43.6,29.7,43.0,0.0,8.0,1.0,-1.7483,7.9371,6.8268,-17.6945,16.006,0.521,0.9333,-4.4363,14.0581,-6.1845,0.3326,0.6674,0.0,0.4667,0.0,16.49,14.92,-0.0702
W_00979,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5591.188,5592.896,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.52,3.96,56.6237,7.7048,13.5788,73.3333,43.6,29.7,43.0,0.0,8.0,1.0,3.1561,9.2996,8.4079,-17.6945,16.006,0.5294,0.9333,-12.9001,10.0373,-9.744,0.3963,0.6037,0.0,0.7333,0.0,16.97,14.52,-0.3603
W_00980,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5591.709,5593.429,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,16.18,-0.5,49.8901,5.5353,7.5844,60.0,43.6,29.7,43.0,0.0,8.0,1.0,1.5456,8.5566,6.9515,-17.6945,14.5703,-0.3456,0.8667,-10.4533,10.1828,-8.9077,0.3541,0.6459,0.0,0.6,0.0,16.95,16.18,-0.0703
W_00981,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5592.389,5593.976,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,19.23,-4.67,46.7437,1.4383,33.6382,26.6667,43.6,29.7,43.0,0.0,8.0,1.0,-0.1204,8.1031,6.6923,-9.7524,14.5703,-1.3266,0.9333,0.1831,12.1841,0.0627,0.2526,0.7474,0.0,0.2667,0.0,14.18,19.23,0.421
W_00982,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5592.929,5594.789,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,18.48,-6.28,48.2899,3.366,66.3165,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-4.7176,3.2426,4.804,-9.7524,0.6482,-0.1437,0.9333,9.3999,5.2813,4.6824,0.2042,0.7958,0.0,0.0,0.0,14.28,18.48,0.4211
W_00983,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5593.496,5595.468,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,15.68,-5.97,52.8187,5.1142,92.2875,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-5.0656,3.1537,5.0656,-9.7524,-1.0829,0.3127,1.0,12.6179,0.5017,7.5524,0.2347,0.7652,0.0,0.0,0.0,16.55,15.68,-0.14
W_00984,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5594.169,5596.248,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.56,-7.42,58.4598,5.0655,99.567,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-4.0037,2.398,4.0037,-7.0986,-0.9502,0.2542,0.9333,11.8217,1.0448,7.8179,0.2696,0.7303,0.0,0.0,0.0,19.65,14.56,-0.4628
W_00985,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5594.976,5597.016,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,12.2,-5.85,64.1729,4.6728,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.9829,2.0058,2.9829,-7.0986,-0.9502,0.1601,0.9333,10.4092,1.4929,7.4263,0.3555,0.6444,0.3333,0.0,0.0,18.36,12.2,-0.3595
W_00986,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5595.736,5597.816,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,9.71,-4.09,69.1465,4.2301,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.4266,1.3805,2.4266,-6.6431,-0.1982,0.1097,0.8667,8.8007,1.4204,6.374,0.4706,0.5294,0.6667,0.0,0.0,15.73,9.71,-0.4181
W_00987,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5596.536,5598.429,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,7.14,-1.52,73.4423,3.1617,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.9969,1.036,2.0142,-3.2434,0.1297,0.085,0.8,7.3857,1.0095,5.3888,0.6125,0.3875,1.0,0.0,0.0,14.11,7.14,-0.4893
W_00988,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5597.248,5599.256,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.35,-0.65,76.6841,2.4947,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.1343,1.7895,2.1578,-5.676,0.1297,0.0045,0.6667,6.3612,0.7749,4.2269,0.6699,0.3301,1.0,0.0,0.0,11.47,6.35,-0.3897
W_00989,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5597.869,5599.856,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.62,-0.04,79.5071,2.3742,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.7496,1.9505,1.8396,-5.676,0.2963,0.1456,0.5333,5.4927,0.7231,3.7431,0.7093,0.2907,1.0,0.0,0.0,9.08,5.62,-0.2375
W_00990,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5598.576,5600.569,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.62,0.07,81.9891,2.1618,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.5457,1.8481,1.6184,-5.676,0.2963,0.2062,0.4667,4.7409,0.6505,3.1952,0.7056,0.2944,1.0,0.0,0.0,7.03,5.62,-0.121
W_00991,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5599.289,5601.169,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.7,0.41,84.2768,1.7182,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-0.9481,0.895,1.0146,-2.6457,0.2963,0.0353,0.4,4.0559,0.5113,3.1077,0.6905,0.3095,1.0,0.0,0.0,6.01,5.7,-0.0193
W_00992,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5600.049,5601.736,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.58,1.77,86.1091,1.4715,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-0.7203,0.5775,0.7203,-1.7084,-0.0836,0.0732,0.2667,3.5123,0.4347,2.792,0.6719,0.3281,1.0,0.0,0.0,5.42,5.58,0.0212
W_00993,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5600.656,5602.336,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.69,2.4,87.5591,1.0703,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.0459,0.8886,1.0459,-2.775,-0.0836,-0.098,0.4667,3.0846,0.3149,2.0387,0.7001,0.2999,1.0,0.0,0.0,5.48,5.69,-0.0003
W_00994,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5601.336,5602.748,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.11,2.96,88.5225,0.6159,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.4426,1.0083,1.4426,-2.775,-0.0836,-0.1755,0.6667,2.8013,0.1808,1.3587,0.7245,0.2755,1.0,0.0,0.0,5.8,6.11,0.0164
W_00995,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5601.896,5603.528,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,7.35,3.09,89.047,0.2908,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.1133,0.602,2.1133,-2.775,-1.0375,-0.0343,1.0,2.6473,0.0852,0.534,0.7287,0.2713,1.0,0.0,0.0,5.6,7.35,0.1266
W_00996,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5602.368,5604.208,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,8.09,2.96,89.2913,0.1601,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.356,0.5771,2.356,-3.5551,-1.2191,-0.0773,1.0,2.5757,0.0469,0.2198,0.7141,0.2859,1.0,0.0,0.0,5.8,8.09,0.1968
W_00997,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5602.908,5604.896,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,9.07,2.06,89.2273,0.2543,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.8947,0.7221,2.8947,-4.5234,-1.7631,-0.138,1.0,2.5946,0.0746,-0.3001,0.697,0.303,1.0,0.0,0.0,6.38,9.07,0.1901
W_00998,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5603.736,5605.589,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,10.44,2.58,88.525,1.2025,70.1944,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.6669,3.1591,3.3208,-5.2858,6.6255,0.2968,1.0,-0.4167,4.4572,-2.0836,0.6081,0.3919,0.7333,0.0,0.0,7.55,10.44,0.1832
W_00999,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5604.376,5606.249,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,11.05,7.16,83.6239,7.1608,36.8611,33.3333,43.6,29.7,43.0,0.0,8.0,1.0,-1.0086,8.5805,6.8834,-19.0673,10.8103,0.2934,1.0,-8.3733,9.9852,-9.3818,0.5526,0.4474,0.4,0.3333,0.0,8.38,11.05,0.1921
W_01000,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5605.009,5606.909,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,11.13,9.0,72.5929,13.8641,3.5278,66.6667,43.6,29.7,43.0,0.0,8.0,1.0,1.3942,10.1697,8.8819,-19.0673,10.8103,0.2999,1.0,-15.578,6.6647,-14.1838,0.4855,0.5145,0.0667,0.6667,0.0,8.97,11.13,0.163
W_01001,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5605.656,5607.609,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,13.02,6.94,59.6017,12.2365,0.9604,86.6667,43.6,29.7,43.0,0.0,8.0,1.0,2.4244,10.8334,10.2915,-19.0673,10.8103,0.4976,1.0,-17.1744,6.576,-14.75,0.4493,0.5507,0.0,0.8667,0.0,10.26,13.02,0.1442
W_01002,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5606.256,5608.288,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,18.21,-0.57,50.1284,5.6837,20.9445,53.3333,43.6,29.7,43.0,0.0,8.0,1.0,-0.1403,9.1159,8.6353,-15.4109,10.6249,-1.1328,1.0,-6.7969,13.221,-6.9372,0.301,0.699,0.0,0.5333,0.0,11.32,18.21,0.5348
W_01003,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5607.069,5609.136,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,20.13,-3.32,48.5507,2.3697,52.6778,20.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.9314,6.9629,7.0252,-10.1434,10.4013,-0.9872,1.0,3.6935,11.8498,0.7622,0.2013,0.7987,0.0,0.2,0.0,11.74,20.13,0.707
W_01004,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5607.869,5609.696,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,19.96,-4.59,50.6359,3.563,79.4447,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-6.3845,2.3467,6.3845,-10.1434,-3.1187,0.2243,1.0,11.1301,2.1798,4.7456,0.1465,0.8535,0.0,0.0,0.0,14.64,19.96,0.3908
W_01005,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5608.496,5610.208,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,17.64,-2.99,54.1871,2.6983,92.5152,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-6.3597,3.0359,6.3597,-10.7129,-1.2685,-0.2614,1.0,11.9862,1.1187,5.6265,0.2123,0.7877,0.0,0.0,0.0,18.49,17.64,-0.0984
W_01006,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5609.148,5610.969,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,16.81,-2.63,57.9941,3.5594,94.1152,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-5.6972,3.3371,5.6972,-10.7129,-1.0799,0.3097,1.0,11.4953,0.9844,5.798,0.2286,0.7714,0.0,0.0,0.0,20.2,16.81,-0.3318
W_01007,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5609.768,5611.409,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,15.37,-1.25,61.7542,3.8197,99.7213,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-5.5978,3.6241,5.5978,-10.7129,-0.9737,0.312,0.9333,11.1135,1.0727,5.5157,0.2836,0.7164,0.0,0.0,0.0,18.83,15.37,-0.2224
W_01008,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5610.336,5612.296,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.65,-0.19,65.8345,2.9674,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-4.1118,2.282,4.1118,-8.9519,-0.9737,-0.1002,0.9333,9.908,1.0324,5.7962,0.2869,0.7131,0.0,0.0,0.0,17.43,14.65,-0.238
W_01009,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5610.976,5612.829,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.18,0.31,69.0325,2.7188,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-4.2703,2.9812,4.3796,-8.9519,0.8203,0.2034,0.8,8.8179,0.9062,4.5476,0.3259,0.6741,0.0,0.0,0.0,16.9,14.18,-0.1779
W_01010,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5611.736,5613.496,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.12,0.27,72.2285,2.6982,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.8034,2.5812,3.0603,-7.762,1.1064,0.2327,0.8667,7.7707,0.8679,4.9673,0.2968,0.7032,0.0,0.0,0.0,15.71,14.12,-0.086
W_01011,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5612.309,5614.049,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.46,-0.68,75.0107,2.3672,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-2.4177,2.4846,2.6746,-7.762,1.1064,0.051,0.8667,6.8833,0.7452,4.4655,0.2831,0.7169,0.0,0.0,0.0,14.26,14.46,0.01
W_01012,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5612.936,5614.569,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.49,-0.65,77.5453,1.948,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.7214,1.1949,1.869,-4.5427,1.1064,0.0032,0.8,6.0923,0.6013,4.3708,0.2534,0.7466,0.0,0.0,0.0,14.04,14.49,0.0637
W_01013,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5613.656,5615.328,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.39,-0.43,79.7655,1.9295,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.9391,0.9381,1.9391,-4.5427,-0.7951,0.0966,0.7333,5.4123,0.5864,3.4732,0.2712,0.7288,0.0,0.0,0.0,14.08,14.39,-0.009
W_01014,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5614.096,5615.776,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,13.78,0.32,81.787,1.7023,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.4849,0.6416,1.4849,-2.7682,-0.7814,-0.0161,0.6,4.8005,0.5126,3.3155,0.2873,0.7127,0.0,0.0,0.0,14.86,13.78,-0.0655
W_01015,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5614.696,5616.328,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,13.84,1.03,83.5179,1.2828,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.5552,0.8224,1.5552,-2.7682,-0.2848,0.0422,0.6667,4.2811,0.3829,2.7258,0.3011,0.6989,0.0,0.0,0.0,14.4,13.84,-0.0424
W_01016,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5615.336,5617.028,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,13.96,0.71,84.9827,1.2265,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.5968,0.791,1.5968,-2.751,-0.2848,-0.0282,0.7333,3.8455,0.3636,2.2486,0.3128,0.6872,0.0,0.0,0.0,14.38,13.96,-0.0152
W_01017,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5615.948,5617.729,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.1,0.02,86.2492,1.0888,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.6944,0.9015,1.6944,-3.02,-0.2848,-0.0098,0.7333,3.4706,0.3214,1.7762,0.3229,0.6771,0.0,0.0,0.0,13.87,14.1,0.0111
W_01018,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5616.576,5618.256,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.87,-1.45,87.3348,0.7696,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.97,0.8235,1.97,-3.02,-0.4171,-0.0431,0.8667,3.1505,0.2264,1.1806,0.3317,0.6683,0.0,0.0,0.0,13.86,14.87,0.0492
W_01019,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5617.228,5618.769,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.67,-1.72,88.1545,0.6623,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.8252,1.0191,1.8252,-3.02,-0.3806,0.0016,0.7333,2.9095,0.1944,1.0843,0.3383,0.6617,0.0,0.0,0.0,13.94,14.67,0.0648
W_01020,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5617.736,5619.376,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,14.12,-0.95,88.898,0.6377,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.5517,0.9969,1.5517,-3.02,-0.135,0.1026,0.7333,2.6915,0.1868,1.1398,0.3442,0.6558,0.0,0.0,0.0,14.21,14.12,-0.005
W_01021,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5618.429,5620.029,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,13.42,-2.11,89.5869,0.5953,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.1384,0.9109,1.2177,-2.694,0.5944,0.0411,0.6667,2.4897,0.1741,1.3513,0.3496,0.6504,0.0,0.0,0.0,14.75,13.42,-0.0778
W_01022,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5618.856,5620.509,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,12.95,-2.72,90.2761,0.5878,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-0.8807,0.8268,1.0466,-2.369,0.6501,0.0257,0.5333,2.2884,0.1715,1.4077,0.3693,0.6307,0.0,0.0,0.0,14.53,12.95,-0.0995
W_01023,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5619.656,5621.209,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,13.17,-3.8,90.9039,0.5485,99.7393,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-1.1554,1.1461,1.3213,-3.3498,0.6501,-0.0501,0.4667,2.0784,0.2106,0.923,0.3947,0.6053,0.0,0.0,0.0,14.09,13.17,-0.0738
W_01024,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5620.096,5621.976,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,11.31,0.73,88.5602,5.07,75.3026,33.3333,43.6,29.7,43.0,0.0,8.0,1.0,-2.4974,7.7215,4.7629,-18.4305,16.3412,-0.699,0.4667,-5.3098,10.4109,-7.8072,0.4877,0.5123,0.0,0.3333,0.0,13.46,11.31,-0.1616
W_01025,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5620.809,5622.628,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,10.23,11.98,80.6949,11.0214,41.9693,66.6667,43.6,29.7,43.0,0.0,8.0,1.0,-2.5056,8.5915,6.5122,-18.4305,16.3412,-0.2917,0.7333,-12.7753,10.4663,-15.2809,0.5189,0.4811,0.0,0.6667,0.0,12.85,10.23,-0.2418
W_01026,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5621.416,5623.176,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,9.37,16.89,69.1969,11.742,8.985,100.0,43.6,29.7,43.0,0.0,8.0,1.0,-0.0223,9.6402,7.8624,-18.4305,16.3412,0.6428,0.9333,-19.7163,1.7145,-19.7386,0.52,0.48,0.0,1.0,0.0,12.51,9.37,-0.203
W_01027,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5622.108,5623.788,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,12.04,13.25,59.1383,6.892,1.0245,86.6667,43.6,29.7,43.0,0.0,8.0,1.0,3.7876,7.0812,7.0633,-8.7995,13.3555,0.4255,1.0,-17.0313,6.0041,-13.2437,0.4163,0.5837,0.0,0.8667,0.0,10.89,12.04,0.0277
W_01028,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5622.748,5624.376,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,22.21,-3.57,53.3391,3.1357,3.7702,53.3333,43.6,29.7,43.0,0.0,8.0,1.0,2.9653,6.6711,6.0579,-3.8564,13.3555,-0.9371,1.0,-10.6079,8.739,-7.6426,0.2735,0.7265,0.0,0.5333,0.0,10.16,22.21,0.81
W_01029,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5623.228,5625.109,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,26.26,-9.25,50.8337,1.8006,21.9193,20.0,43.6,29.7,43.0,0.0,8.0,1.0,-0.688,7.0208,5.8777,-8.087,13.3555,-1.2349,1.0,-1.6801,9.5092,-2.3682,0.1702,0.8299,0.0,0.2,0.0,9.51,26.26,1.3592
W_01030,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5623.896,5626.136,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,25.29,-9.4,51.5441,2.8951,52.7652,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-4.8627,1.8545,4.8627,-8.087,-1.025,-0.2912,1.0,6.3427,5.8949,1.4799,0.1161,0.8839,0.0,0.0,0.0,14.13,25.29,0.8697
W_01031,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5624.429,5627.049,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,18.64,-2.43,55.351,5.063,83.3528,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-5.5655,1.538,5.5655,-8.087,-1.025,-0.0567,1.0,10.5152,2.8291,4.9497,0.1744,0.8257,0.0,0.0,0.0,22.74,18.64,-0.344
W_01032,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5625.209,5627.549,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,17.01,-1.52,60.3472,4.1551,98.4487,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-5.5326,0.9787,5.5326,-6.5557,-3.5263,0.0624,1.0,11.3653,0.8806,5.8327,0.2156,0.7844,0.0,0.0,0.0,26.79,17.01,-0.8629
W_01033,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5626.489,5628.168,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,15.89,-0.49,64.5413,2.8287,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-4.5271,2.0687,4.5816,-6.5557,0.4086,0.2061,0.8667,10.3585,0.9979,5.8313,0.2558,0.7442,0.0,0.0,0.0,23.65,15.89,-0.477
W_01034,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,8,5627.056,5628.948,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,16.21,-2.02,67.9055,3.0356,100.0,0.0,43.6,29.7,43.0,0.0,8.0,1.0,-3.959,1.9343,4.0135,-6.4463,0.4086,0.1706,0.8667,9.1995,1.0228,5.2405,0.243,0.757,0.0,0.0,0.0,18.62,16.21,-0.1676
